Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Postal Code,Product ID,Sales,Quantity,Discount,Profit,Category ID,Region ID,Category,Product Name,Customer Name,Region Name
CA-2014-123344,2014-09-24,2014-09-29,Standard Class,JD-16060,Consumer,United States,San Francisco,California,94109.0,OFF-ST-10001713,211.96,4.0,0.0,8.478399999999992,5,2,Office Supplies,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",Julia Dunbar,West
CA-2016-155516,2016-10-21,2016-10-21,Same Day,MK-17905,Corporate,United States,Manchester,Connecticut,6040.0,OFF-BI-10002412,23.2,4.0,0.0,10.44,9,4,Office Supplies,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,Michael Kennedy,East
CA-2016-155516,2016-10-21,2016-10-21,Same Day,MK-17905,Corporate,United States,Manchester,Connecticut,6040.0,OFF-SU-10001225,7.36,2.0,0.0,0.14719999999999978,15,4,Office Supplies,Staple remover,Michael Kennedy,East
CA-2016-155516,2016-10-21,2016-10-21,Same Day,MK-17905,Corporate,United States,Manchester,Connecticut,6040.0,OFF-ST-10002406,104.79,7.0,0.0,29.34120000000001,5,4,Office Supplies,Pizazz Global Quick File,Michael Kennedy,East
CA-2016-155516,2016-10-21,2016-10-21,Same Day,MK-17905,Corporate,United States,Manchester,Connecticut,6040.0,FUR-BO-10002545,1043.92,4.0,0.0,271.41920000000005,1,4,Furniture,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Michael Kennedy,East
CA-2017-104745,2017-05-29,2017-06-04,Standard Class,GT-14755,Consumer,United States,Harlingen,Texas,78550.0,OFF-PA-10002036,25.920000000000005,5.0,0.2,9.396,11,3,Office Supplies,Xerox 1930,Guy Thornton,Central
CA-2017-104745,2017-05-29,2017-06-04,Standard Class,GT-14755,Consumer,United States,Harlingen,Texas,78550.0,OFF-ST-10002205,53.42400000000001,3.0,0.2,4.674600000000002,5,3,Office Supplies,File Shuttle I and Handi-File,Guy Thornton,Central
US-2014-119137,2014-07-23,2014-07-27,Standard Class,AG-10900,Consumer,United States,Tucson,Arizona,85705.0,OFF-BI-10001982,8.160000000000002,5.0,0.7,-5.712000000000001,9,2,Office Supplies,Wilson Jones Custom Binder Spines & Labels,Arthur Gainer,West
US-2014-119137,2014-07-23,2014-07-27,Standard Class,AG-10900,Consumer,United States,Tucson,Arizona,85705.0,TEC-AC-10003911,1023.936,8.0,0.2,179.18879999999993,12,2,Technology,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,Arthur Gainer,West
US-2014-119137,2014-07-23,2014-07-27,Standard Class,AG-10900,Consumer,United States,Tucson,Arizona,85705.0,OFF-AR-10000658,9.24,1.0,0.2,0.924,7,2,Office Supplies,Newell 324,Arthur Gainer,West
US-2014-119137,2014-07-23,2014-07-27,Standard Class,AG-10900,Consumer,United States,Tucson,Arizona,85705.0,TEC-AC-10002076,479.04,10.0,0.2,-29.94000000000001,12,2,Technology,Microsoft Natural Keyboard Elite,Arthur Gainer,West
US-2016-134656,2016-09-28,2016-10-01,First Class,MM-18280,Corporate,United States,Quincy,Illinois,62301.0,OFF-PA-10003039,99.136,4.0,0.2,30.979999999999997,11,3,Office Supplies,Xerox 1960,Muhammed MacIntyre,Central
US-2017-134481,2017-08-27,2017-09-01,Standard Class,AR-10405,Corporate,United States,Franklin,Massachusetts,2038.0,FUR-TA-10004915,1488.4239999999998,7.0,0.3,-297.6847999999998,4,4,Furniture,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",Allen Rosenblatt,East
CA-2015-130792,2015-04-28,2015-05-05,Standard Class,RA-19915,Consumer,United States,Houston,Texas,77095.0,OFF-AP-10000696,8.651999999999997,3.0,0.8,-20.332200000000007,10,3,Office Supplies,Holmes Odor Grabber,Russell Applegate,Central
CA-2015-130792,2015-04-28,2015-05-05,Standard Class,RA-19915,Consumer,United States,Houston,Texas,77095.0,OFF-ST-10003327,23.831999999999997,3.0,0.2,2.681099999999996,5,3,Office Supplies,Akro-Mils 12-Gallon Tote,Russell Applegate,Central
CA-2015-130792,2015-04-28,2015-05-05,Standard Class,RA-19915,Consumer,United States,Houston,Texas,77095.0,OFF-BI-10000309,12.175999999999998,4.0,0.8,-18.872800000000012,9,3,Office Supplies,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Russell Applegate,Central
CA-2016-134775,2016-10-28,2016-10-29,First Class,AS-10285,Corporate,United States,San Francisco,California,94109.0,OFF-PA-10004734,50.96,7.0,0.0,25.48,11,2,Office Supplies,Southworth Structures Collection,Alejandro Savely,West
CA-2016-134775,2016-10-28,2016-10-29,First Class,AS-10285,Corporate,United States,San Francisco,California,94109.0,OFF-BI-10002225,49.536,3.0,0.2,17.3376,9,2,Office Supplies,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",Alejandro Savely,West
CA-2015-125395,2015-06-26,2015-06-29,Second Class,LA-16780,Corporate,United States,Taylor,Michigan,48180.0,TEC-AC-10004708,41.9,2.0,0.0,8.799,12,3,Technology,Sony 32GB Class 10 Micro SDHC R40 Memory Card,Laura Armstrong,Central
US-2015-168935,2015-11-27,2015-12-02,Standard Class,DO-13435,Consumer,United States,Pembroke Pines,Florida,33024.0,FUR-TA-10000617,375.4575,3.0,0.45,-157.00949999999997,4,1,Furniture,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",Denny Ordway,South
US-2015-168935,2015-11-27,2015-12-02,Standard Class,DO-13435,Consumer,United States,Pembroke Pines,Florida,33024.0,TEC-AC-10002335,83.97600000000001,3.0,0.2,-1.049700000000005,12,1,Technology,Logitech Media Keyboard K200,Denny Ordway,South
CA-2015-122756,2015-12-03,2015-12-07,Standard Class,DK-13225,Corporate,United States,Philadelphia,Pennsylvania,19140.0,TEC-MA-10001681,482.34,4.0,0.7,-337.6379999999998,16,4,Technology,Lexmark MarkNet N8150 Wireless Print Server,Dean Katz,East
CA-2015-122756,2015-12-03,2015-12-07,Standard Class,DK-13225,Corporate,United States,Philadelphia,Pennsylvania,19140.0,FUR-FU-10001935,2.9600000000000004,1.0,0.2,0.7770000000000002,6,4,Furniture,3M Hangers With Command Adhesive,Dean Katz,East
CA-2014-115973,2014-11-24,2014-11-26,First Class,NG-18430,Consumer,United States,Cincinnati,Ohio,45231.0,OFF-AR-10004757,2.6239999999999997,1.0,0.2,0.4263999999999998,7,4,Office Supplies,Crayola Colored Pencils,Nathan Gelder,East
CA-2017-101798,2017-12-11,2017-12-15,Standard Class,MV-18190,Consumer,United States,New York City,New York,10009.0,OFF-BI-10000050,23.36,4.0,0.2,7.883999999999999,9,4,Office Supplies,"Angle-D Binders with Locking Rings, Label Holders",Mike Vittorini,East
CA-2017-101798,2017-12-11,2017-12-15,Standard Class,MV-18190,Consumer,United States,New York City,New York,10009.0,TEC-AC-10001998,39.98,2.0,0.0,13.593199999999996,12,4,Technology,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,Mike Vittorini,East
US-2014-135972,2014-09-21,2014-09-23,Second Class,JG-15115,Consumer,United States,Des Moines,Washington,98198.0,TEC-PH-10003012,246.384,2.0,0.2,27.718199999999968,8,2,Technology,Nortel Meridian M3904 Professional Digital phone,Jack Garza,West
US-2014-135972,2014-09-21,2014-09-23,Second Class,JG-15115,Consumer,United States,Des Moines,Washington,98198.0,TEC-CO-10002313,1799.97,3.0,0.0,701.9883,17,2,Technology,Canon PC1080F Personal Copier,Jack Garza,West
US-2014-134971,2014-06-07,2014-06-10,Second Class,BP-11095,Corporate,United States,Peoria,Illinois,61604.0,OFF-BI-10003982,12.461999999999994,3.0,0.8,-20.5623,9,3,Office Supplies,Wilson Jones Century Plastic Molded Ring Binders,Bart Pistole,Central
CA-2017-102946,2017-06-30,2017-07-05,Standard Class,VP-21730,Home Office,United States,Las Vegas,Nevada,89115.0,OFF-BI-10004492,75.792,3.0,0.2,25.57979999999999,9,2,Office Supplies,Tuf-Vin Binders,Victor Preis,West
CA-2017-165603,2017-10-17,2017-10-19,Second Class,SS-20140,Corporate,United States,Warwick,Rhode Island,2886.0,OFF-ST-10000798,49.96,2.0,0.0,9.492399999999996,5,4,Office Supplies,2300 Heavy-Duty Transfer File Systems by Perma,Saphhira Shifley,East
CA-2017-165603,2017-10-17,2017-10-19,Second Class,SS-20140,Corporate,United States,Warwick,Rhode Island,2886.0,OFF-PA-10002552,12.96,2.0,0.0,6.2208000000000006,11,4,Office Supplies,Xerox 1958,Saphhira Shifley,East
CA-2015-122259,2015-10-31,2015-11-04,Standard Class,HP-14815,Home Office,United States,Jackson,Michigan,49201.0,OFF-SU-10002573,70.12,4.0,0.0,21.035999999999994,15,3,Office Supplies,"Acme 10"" Easy Grip Assistive Scissors",Harold Pawlan,Central
CA-2016-108987,2016-09-08,2016-09-10,Second Class,AG-10675,Consumer,United States,Houston,Texas,77036.0,OFF-ST-10001580,35.95200000000001,3.0,0.2,3.5951999999999984,5,3,Office Supplies,Super Decoflex Portable Personal File,Anna Gayman,Central
CA-2016-108987,2016-09-08,2016-09-10,Second Class,AG-10675,Consumer,United States,Houston,Texas,77036.0,FUR-BO-10004834,2396.2656,4.0,0.32,-317.15280000000007,1,3,Furniture,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Anna Gayman,Central
CA-2016-108987,2016-09-08,2016-09-10,Second Class,AG-10675,Consumer,United States,Houston,Texas,77036.0,OFF-ST-10000934,131.136,4.0,0.2,-32.784,5,3,Office Supplies,"Contico 72""H Heavy-Duty Storage System",Anna Gayman,Central
CA-2016-108987,2016-09-08,2016-09-10,Second Class,AG-10675,Consumer,United States,Houston,Texas,77036.0,TEC-AC-10000158,57.583999999999996,2.0,0.2,0.7197999999999993,12,3,Technology,Sony 64GB Class 10 Micro SDHC R40 Memory Card,Anna Gayman,Central
CA-2014-113166,2014-12-24,2014-12-26,First Class,LF-17185,Consumer,United States,Miami,Florida,33180.0,OFF-PA-10001947,9.568,2.0,0.2,3.4684,11,1,Office Supplies,Xerox 1974,Luke Foster,South
CA-2014-155208,2014-04-16,2014-04-20,Standard Class,SP-20650,Corporate,United States,Wilmington,North Carolina,28403.0,OFF-AR-10003478,39.071999999999996,6.0,0.2,9.767999999999999,7,1,Office Supplies,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",Stephanie Phelps,South
CA-2017-117933,2017-12-24,2017-12-29,Standard Class,RF-19840,Consumer,United States,New York City,New York,10024.0,OFF-AP-10004249,35.91000000000001,3.0,0.0,9.6957,10,4,Office Supplies,Staple holder,Roy Französisch,East
CA-2017-117457,2017-12-08,2017-12-12,Standard Class,KH-16510,Consumer,United States,San Francisco,California,94110.0,TEC-AC-10000158,179.95000000000005,5.0,0.0,37.7895,12,2,Technology,Sony 64GB Class 10 Micro SDHC R40 Memory Card,Keith Herrera,West
CA-2017-117457,2017-12-08,2017-12-12,Standard Class,KH-16510,Consumer,United States,San Francisco,California,94110.0,TEC-CO-10004115,1199.976,3.0,0.2,434.9913,17,2,Technology,Sharp AL-1530CS Digital Copier,Keith Herrera,West
CA-2017-117457,2017-12-08,2017-12-12,Standard Class,KH-16510,Consumer,United States,San Francisco,California,94110.0,OFF-PA-10003724,27.15,5.0,0.0,13.3035,11,2,Office Supplies,"Wirebound Message Book, 4 per Page",Keith Herrera,West
CA-2017-117457,2017-12-08,2017-12-12,Standard Class,KH-16510,Consumer,United States,San Francisco,California,94110.0,FUR-TA-10002041,1004.024,7.0,0.2,-112.95269999999994,4,2,Furniture,"Bevis Round Conference Table Top, X-Base",Keith Herrera,West
CA-2017-117457,2017-12-08,2017-12-12,Standard Class,KH-16510,Consumer,United States,San Francisco,California,94110.0,OFF-PA-10002893,9.68,1.0,0.0,4.6464,11,2,Office Supplies,"Wirebound Service Call Books, 5 1/2"" x 4""",Keith Herrera,West
CA-2017-117457,2017-12-08,2017-12-12,Standard Class,KH-16510,Consumer,United States,San Francisco,California,94110.0,OFF-LA-10003766,28.35,9.0,0.0,13.607999999999999,3,2,Office Supplies,Self-Adhesive Removable Labels,Keith Herrera,West
CA-2017-117457,2017-12-08,2017-12-12,Standard Class,KH-16510,Consumer,United States,San Francisco,California,94110.0,OFF-PA-10001970,55.98,1.0,0.0,27.4302,11,2,Office Supplies,Xerox 1881,Keith Herrera,West
CA-2017-117457,2017-12-08,2017-12-12,Standard Class,KH-16510,Consumer,United States,San Francisco,California,94110.0,FUR-BO-10001972,1336.829,13.0,0.15,31.45479999999995,1,2,Furniture,O'Sullivan 4-Shelf Bookcase in Odessa Pine,Keith Herrera,West
CA-2017-117457,2017-12-08,2017-12-12,Standard Class,KH-16510,Consumer,United States,San Francisco,California,94110.0,FUR-CH-10003956,113.568,2.0,0.2,-18.454800000000013,2,2,Furniture,Novimex High-Tech Fabric Mesh Task Chair,Keith Herrera,West
CA-2017-142636,2017-11-03,2017-11-07,Standard Class,KC-16675,Corporate,United States,Seattle,Washington,98105.0,OFF-PA-10000157,139.86,7.0,0.0,65.73419999999999,11,2,Office Supplies,Xerox 191,Kimberly Carter,West
CA-2017-142636,2017-11-03,2017-11-07,Standard Class,KC-16675,Corporate,United States,Seattle,Washington,98105.0,FUR-CH-10001891,307.13599999999997,4.0,0.2,26.874400000000023,2,2,Furniture,Global Deluxe Office Fabric Chairs,Kimberly Carter,West
CA-2017-122105,2017-06-24,2017-06-28,Standard Class,CJ-12010,Consumer,United States,Huntington Beach,California,92646.0,OFF-AR-10004344,95.92,8.0,0.0,25.898399999999995,7,2,Office Supplies,Bulldog Vacuum Base Pencil Sharpener,Caroline Jumper,West
CA-2016-148796,2016-04-14,2016-04-18,Standard Class,PB-19150,Consumer,United States,Los Angeles,California,90004.0,FUR-CH-10004886,383.8,5.0,0.2,38.379999999999974,2,2,Furniture,Bevis Steel Folding Chairs,Philip Brown,West
CA-2017-154816,2017-11-06,2017-11-10,Standard Class,VB-21745,Corporate,United States,Richmond,Kentucky,40475.0,OFF-PA-10003845,5.78,1.0,0.0,2.8322000000000003,11,1,Office Supplies,Xerox 1987,Victoria Brennan,South
CA-2017-110478,2017-03-04,2017-03-09,Standard Class,SP-20860,Corporate,United States,Los Angeles,California,90045.0,OFF-AR-10001573,9.32,4.0,0.0,2.702799999999999,7,2,Office Supplies,American Pencil,Sung Pak,West
CA-2017-110478,2017-03-04,2017-03-09,Standard Class,SP-20860,Corporate,United States,Los Angeles,California,90045.0,OFF-EN-10000483,15.25,1.0,0.0,7.014999999999999,13,2,Office Supplies,"White Envelopes, White Envelopes with Clear Poly Window",Sung Pak,West
CA-2014-142048,2014-06-22,2014-06-25,First Class,JE-15745,Consumer,United States,Louisville,Colorado,80027.0,TEC-AC-10004114,196.752,6.0,0.2,56.56620000000001,12,2,Technology,KeyTronic 6101 Series - Keyboard - Black,Joel Eaton,West
CA-2017-125388,2017-10-19,2017-10-23,Standard Class,MP-17965,Corporate,United States,Lawrence,Massachusetts,1841.0,FUR-FU-10004712,56.56,4.0,0.0,14.705600000000004,6,4,Furniture,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",Michael Paige,East
CA-2017-125388,2017-10-19,2017-10-23,Standard Class,MP-17965,Corporate,United States,Lawrence,Massachusetts,1841.0,OFF-ST-10000918,32.7,3.0,0.0,8.501999999999999,5,4,Office Supplies,Crate-A-Files,Michael Paige,East
CA-2017-155705,2017-08-21,2017-08-23,Second Class,NF-18385,Consumer,United States,Jackson,Mississippi,39212.0,FUR-CH-10000015,866.4,4.0,0.0,225.264,2,1,Furniture,Hon Multipurpose Stacking Arm Chairs,Natalie Fritzler,South
CA-2017-149160,2017-11-23,2017-11-26,Second Class,JM-15265,Corporate,United States,Canton,Michigan,48187.0,FUR-FU-10003347,28.4,2.0,0.0,11.075999999999999,6,3,Furniture,Coloredge Poster Frame,Janet Molinari,Central
CA-2017-149160,2017-11-23,2017-11-26,Second Class,JM-15265,Corporate,United States,Canton,Michigan,48187.0,OFF-BI-10001543,287.92,8.0,0.0,138.2016,9,3,Office Supplies,GBC VeloBinder Manual Binding System,Janet Molinari,Central
CA-2014-101476,2014-09-12,2014-09-13,First Class,SD-20485,Home Office,United States,New Rochelle,New York,10801.0,TEC-MA-10000029,69.99,1.0,0.0,30.0957,16,4,Technology,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",Shirley Daniels,East
CA-2017-152275,2017-10-01,2017-10-08,Standard Class,KH-16630,Corporate,United States,San Antonio,Texas,78207.0,OFF-AR-10000369,6.671999999999999,6.0,0.2,0.5004,7,3,Office Supplies,Design Ebony Sketching Pencil,Ken Heidel,Central
US-2016-123750,2016-04-15,2016-04-21,Standard Class,RB-19795,Home Office,United States,Gastonia,North Carolina,28052.0,OFF-BI-10004584,189.58800000000005,2.0,0.7,-145.3508,9,1,Office Supplies,GBC ProClick 150 Presentation Binding System,Ross Baird,South
US-2016-123750,2016-04-15,2016-04-21,Standard Class,RB-19795,Home Office,United States,Gastonia,North Carolina,28052.0,TEC-AC-10004659,408.744,7.0,0.2,76.63949999999998,12,1,Technology,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,Ross Baird,South
US-2016-123750,2016-04-15,2016-04-21,Standard Class,RB-19795,Home Office,United States,Gastonia,North Carolina,28052.0,TEC-AC-10004659,291.96,5.0,0.2,54.74249999999998,12,1,Technology,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,Ross Baird,South
US-2016-123750,2016-04-15,2016-04-21,Standard Class,RB-19795,Home Office,United States,Gastonia,North Carolina,28052.0,OFF-ST-10000617,4.768,2.0,0.2,-0.7748000000000006,5,1,Office Supplies,Woodgrain Magazine Files by Perma,Ross Baird,South
CA-2016-127369,2016-06-06,2016-06-07,First Class,DB-13060,Consumer,United States,Lowell,Massachusetts,1852.0,OFF-ST-10003306,714.3000000000002,5.0,0.0,207.14699999999996,5,4,Office Supplies,Letter Size Cart,Dave Brooks,East
US-2014-150574,2014-12-19,2014-12-25,Standard Class,MK-18160,Consumer,United States,Jacksonville,Florida,32216.0,OFF-BI-10000773,4.812,2.0,0.7,-3.6892,9,1,Office Supplies,Insertable Tab Post Binder Dividers,Mike Kennedy,South
US-2014-150574,2014-12-19,2014-12-25,Standard Class,MK-18160,Consumer,United States,Jacksonville,Florida,32216.0,TEC-AC-10002600,247.8,5.0,0.2,-18.584999999999994,12,1,Technology,Belkin QODE FastFit Bluetooth Keyboard,Mike Kennedy,South
CA-2016-147375,2016-06-12,2016-06-14,Second Class,PO-19180,Home Office,United States,Chicago,Illinois,60623.0,TEC-MA-10002937,1007.9789999999999,3.0,0.3,43.19910000000005,16,3,Technology,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",Philisse Overcash,Central
CA-2016-147375,2016-06-12,2016-06-14,Second Class,PO-19180,Home Office,United States,Chicago,Illinois,60623.0,OFF-PA-10001970,313.488,7.0,0.2,113.63939999999998,11,3,Office Supplies,Xerox 1881,Philisse Overcash,Central
CA-2017-130043,2017-09-15,2017-09-19,Standard Class,BB-11545,Corporate,United States,Houston,Texas,77070.0,OFF-PA-10002230,31.872000000000003,8.0,0.2,11.553600000000005,11,3,Office Supplies,Xerox 1897,Brenda Bowman,Central
CA-2017-157252,2017-01-20,2017-01-23,Second Class,CV-12805,Corporate,United States,New York City,New York,10024.0,FUR-CH-10003396,207.84600000000003,3.0,0.1,2.309399999999989,2,4,Furniture,Global Deluxe Steno Chair,Cynthia Voltz,East
CA-2016-115756,2016-09-05,2016-09-07,Second Class,PK-19075,Consumer,United States,Detroit,Michigan,48227.0,FUR-FU-10000246,12.22,1.0,0.0,3.665999999999999,6,3,Furniture,Aluminum Document Frame,Pete Kriz,Central
CA-2016-115756,2016-09-05,2016-09-07,Second Class,PK-19075,Consumer,United States,Detroit,Michigan,48227.0,OFF-ST-10000060,194.94,3.0,0.0,23.39280000000001,5,3,Office Supplies,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,Pete Kriz,Central
CA-2016-115756,2016-09-05,2016-09-07,Second Class,PK-19075,Consumer,United States,Detroit,Michigan,48227.0,OFF-ST-10003058,70.94999999999997,3.0,0.0,20.5755,5,3,Office Supplies,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,Pete Kriz,Central
CA-2016-115756,2016-09-05,2016-09-07,Second Class,PK-19075,Consumer,United States,Detroit,Michigan,48227.0,OFF-PA-10002222,91.36,4.0,0.0,42.0256,11,3,Office Supplies,"Xerox Color Copier Paper, 11"" x 17"", Ream",Pete Kriz,Central
CA-2016-115756,2016-09-05,2016-09-07,Second Class,PK-19075,Consumer,United States,Detroit,Michigan,48227.0,FUR-CH-10002372,242.94,3.0,0.0,29.15280000000001,2,3,Furniture,Office Star - Ergonomically Designed Knee Chair,Pete Kriz,Central
CA-2016-115756,2016-09-05,2016-09-07,Second Class,PK-19075,Consumer,United States,Detroit,Michigan,48227.0,OFF-LA-10001317,22.05,7.0,0.0,10.584000000000001,3,3,Office Supplies,Avery 520,Pete Kriz,Central
CA-2017-154214,2017-03-20,2017-03-25,Second Class,TB-21595,Consumer,United States,Columbus,Indiana,47201.0,FUR-FU-10000206,2.91,1.0,0.0,1.3677,6,3,Furniture,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",Troy Blackwell,Central
CA-2016-166674,2016-04-01,2016-04-03,Second Class,RB-19360,Consumer,United States,Auburn,New York,13021.0,OFF-AR-10000588,59.52,3.0,0.0,15.4752,7,4,Office Supplies,Newell 345,Raymond Buch,East
CA-2016-166674,2016-04-01,2016-04-03,Second Class,RB-19360,Consumer,United States,Auburn,New York,13021.0,OFF-ST-10001469,161.94,3.0,0.0,9.716399999999991,5,4,Office Supplies,Fellowes Bankers Box Recycled Super Stor/Drawer,Raymond Buch,East
